Station_Id , obs_val
01NE506B,14.971428571428572,
01NE506B,14.657142857142858,
01NE506B,0.0,
01NE506B,5.7,
01NE506B,4.928571428571429,
01NE506B,5.857142857142857,
01NE506B,13.314285714285715,
01NE506B,0.0,
01NE506B,1.1714285714285713,
01NE506B,4.242857142857143,
01NE506B,2.042857142857143,
01NE506B,2.2857142857142856,
01NE506B,1.7428571428571427,
01NE506B,0.0,
01NE506B,18.900000000000002,
01NE506B,4.8428571428571425,
01NE506B,1.9285714285714286,
01NE506B,3.5,
01NE506B,20.357142857142858,
01NE506B,3.7714285714285714,
01NE506B,14.62857142857143,
01NE506B,22.87142857142857,
01NE506B,21.485714285714284,
01NE506B,56.442857142857136,
01NE506B,46.75714285714286,
01NE506B,11.257142857142856,
01NE506B,17.6,
01NE506B,13.185714285714285,
01NE506B,21.914285714285715,
01NE506B,7.628571428571427,
01NE506B,26.271428571428572,
01NE506B,2.857142857142857,
01NE506B,0.32857142857142857,
01NE506B,1.0999999999999999,
01NE506B,11.928571428571429,
01NE506B,21.542857142857144,
01NE506B,32.3,
01NE506B,12.857142857142856,
01NE506B,0.0,
01NE506B,0.7571428571428571,
01NE506B,8.22857142857143,
01NE506B,28.557142857142857,
01NE506B,0.6571428571428573,
01NE506B,3.757142857142857,
01NE506B,2.7857142857142856,
01NE506B,8.342857142857143,
01NE506B,17.442857142857143,
01NE506B,3.6714285714285713,
01NE506B,17.2,
01NE506B,3.2142857142857144,
01NE506B,1.2,
01NE506B,0.04285714285714286,
