Station_Id , obs_val
00043PPP,25.157142857142862,
00043PPP,8.0,
00043PPP,1.1142857142857143,
00043PPP,21.485714285714288,
00043PPP,1.4285714285714286,
00043PPP,11.0,
00043PPP,10.6,
00043PPP,0.05714285714285715,
00043PPP,6.5,
00043PPP,13.042857142857143,
00043PPP,4.6571428571428575,
00043PPP,4.4,
00043PPP,0.9714285714285715,
00043PPP,0.0,
00043PPP,6.228571428571429,
00043PPP,0.0,
00043PPP,0.05714285714285715,
00043PPP,3.7857142857142856,
00043PPP,10.357142857142858,
00043PPP,1.2857142857142858,
00043PPP,0.0,
00043PPP,0.04285714285714286,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,1.7714285714285716,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,0.04285714285714286,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,10.557142857142855,
00043PPP,0.08571428571428572,
00043PPP,0.7714285714285714,
00043PPP,0.014285714285714287,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,0.0,
00043PPP,2.6857142857142855,
00043PPP,0.0,
00043PPP,5.2,
00043PPP,4.928571428571429,
00043PPP,1.2,
00043PPP,10.314285714285715,
00043PPP,11.142857142857142,
00043PPP,13.885714285714284,
00043PPP,7.785714285714286,
00043PPP,1.2428571428571427,
00043PPP,0.21428571428571427,
