Station_Id , obs_val
01AM257A,16.1,
01AM257A,17.242857142857144,
01AM257A,0.0,
01AM257A,32.74285714285715,
01AM257A,7.571428571428571,
01AM257A,5.928571428571429,
01AM257A,14.757142857142856,
01AM257A,0.0,
01AM257A,2.9714285714285715,
01AM257A,17.442857142857143,
01AM257A,1.9714285714285713,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,7.142857142857143,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,3.5,
01AM257A,4.428571428571429,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,3.5,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,14.971428571428572,
01AM257A,0.5714285714285714,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,0.0,
01AM257A,12.357142857142858,
01AM257A,0.0,
01AM257A,1.5999999999999999,
01AM257A,10.62857142857143,
01AM257A,1.3,
01AM257A,13.271428571428572,
01AM257A,13.385714285714286,
01AM257A,13.114285714285714,
01AM257A,6.642857142857143,
01AM257A,3.7857142857142856,
01AM257A,0.0,
