Station_Id , obs_val
01MG141B,13.742857142857144,
01MG141B,8.128571428571428,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,4.6000000000000005,
01MG141B,3.0,
01MG141B,10.528571428571428,
01MG141B,3.0,
01MG141B,2.257142857142857,
01MG141B,5.571428571428571,
01MG141B,3.3857142857142857,
01MG141B,5.957142857142857,
01MG141B,0.6714285714285715,
01MG141B,0.35714285714285715,
01MG141B,27.27142857142857,
01MG141B,0.0,
01MG141B,29.585714285714285,
01MG141B,8.557142857142855,
01MG141B,4.942857142857142,
01MG141B,6.071428571428571,
01MG141B,0.0,
01MG141B,0.4571428571428572,
01MG141B,0.5285714285714286,
01MG141B,0.6,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,0.14285714285714285,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,0.7142857142857143,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,0.5857142857142856,
01MG141B,0.0,
01MG141B,0.5857142857142856,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,0.0,
01MG141B,9.385714285714286,
01MG141B,3.5285714285714285,
01MG141B,22.0,
01MG141B,0.0,
01MG141B,7.0,
01MG141B,33.15714285714286,
01MG141B,2.1285714285714286,
01MG141B,7.557142857142858,
01MG141B,9.985714285714286,
01MG141B,0.17142857142857143,
01MG141B,0.0,
