Station_Id , obs_val
01CB0025,1.157142857142857,
01CB0025,4.957142857142857,
01CB0025,0.0,
01CB0025,0.0,
01CB0025,0.0,
01CB0025,6.857142857142857,
01CB0025,4.685714285714285,
01CB0025,9.642857142857142,
01CB0025,0.0,
01CB0025,11.885714285714286,
01CB0025,0.0,
01CB0025,21.657142857142862,
01CB0025,8.742857142857144,
01CB0025,0.0,
01CB0025,3.7142857142857144,
01CB0025,0.0,
01CB0025,10.214285714285714,
01CB0025,16.285714285714285,
01CB0025,8.642857142857142,
01CB0025,7.3999999999999995,
01CB0025,3.357142857142857,
01CB0025,21.571428571428573,
01CB0025,10.714285714285714,
01CB0025,13.571428571428571,
01CB0025,3.642857142857143,
01CB0025,7.642857142857143,
01CB0025,3.0,
01CB0025,3.9285714285714284,
01CB0025,14.4,
01CB0025,5.857142857142857,
01CB0025,2.357142857142857,
01CB0025,0.14285714285714285,
01CB0025,0.0,
01CB0025,0.0,
01CB0025,3.0,
01CB0025,8.428571428571429,
01CB0025,11.542857142857143,
01CB0025,8.1,
01CB0025,0.0,
01CB0025,7.671428571428572,
01CB0025,6.971428571428571,
01CB0025,13.4,
01CB0025,0.7000000000000001,
01CB0025,14.971428571428572,
01CB0025,11.757142857142856,
01CB0025,4.571428571428571,
01CB0025,22.071428571428573,
01CB0025,1.1428571428571428,
01CB0025,0.14285714285714285,
01CB0025,2.4714285714285715,
01CB0025,0.0,
01CB0025,0.42857142857142855,
